Date,Week,TransType,Player,Position,Team,From,To,By,TransCosts
2020-09-08 18:39:00,1,Lineup,Ryquell Armstead,RB,JAX,BN,RES,Graham,
2020-09-08 18:40:00,1,Lineup,Damien Harris,RB,NE,BN,RES,Sam via Mobile Device,
2020-09-08 18:42:00,1,Lineup,Mark Ingram,RB,BAL,R/W/T,RB,Jess,
2020-09-08 18:42:00,1,Lineup,Melvin Gordon,RB,DEN,RB,R/W/T,Jess,
2020-09-08 18:49:00,1,Lineup,Noah Fant,TE,DEN,BN,R/W/T,f,
2020-09-08 18:49:00,1,Lineup,Chris Manhertz,TE,CAR,R/W/T,BN,f,
2020-09-08 18:54:00,1,Lineup,John Brown,WR,BUF,BN,R/W/T,Lucas via Mobile Device,
2020-09-08 18:54:00,1,Lineup,Raheem Mostert,RB,SF,RB,BN,Lucas via Mobile Device,
2020-09-08 18:54:00,1,Lineup,Devin Singletary,RB,BUF,R/W/T,RB,Lucas via Mobile Device,
2020-09-08 20:31:00,1,Lineup,David Johnson,RB,HOU,R/W/T,RB,Matt,
2020-09-08 20:31:00,1,Lineup,Nick Chubb,RB,CLE,RB,R/W/T,Matt,
2020-09-08 22:50:00,1,Lineup,Jordan Howard,RB,No Team,BN,R/W/T,Liam via Mobile Device,
2020-09-08 22:50:00,1,Lineup,D'Andre Swift,RB,DET,R/W/T,BN,Liam via Mobile Device,
2020-09-08 23:08:00,1,Lineup,Sony Michel,RB,NE,BN,R/W/T,Liam via Mobile Device,
2020-09-08 23:08:00,1,Lineup,Jordan Howard,RB,No Team,R/W/T,BN,Liam via Mobile Device,
2020-09-09 08:52:00,1,Lineup,Chris Thompson,RB,JAX,BN,R/W/T,Graham,
2020-09-09 08:52:00,1,Lineup,Jarvis Landry,WR,CLE,R/W/T,BN,Graham,
2020-09-09 09:00:00,1,Lineup,DeSean Jackson,WR,PHI,BN,R/W/T,Graham,
2020-09-09 09:00:00,1,Lineup,Chris Thompson,RB,JAX,R/W/T,BN,Graham,
2020-09-09 13:09:00,1,Lineup,Tarik Cohen,RB,CHI,BN,R/W/T,Liam,
2020-09-09 13:09:00,1,Lineup,Sony Michel,RB,NE,R/W/T,BN,Liam,
2020-09-09 15:03:00,1,Lineup,Marvin Jones,WR,DET,BN,R/W/T,Jess via Mobile Device,
2020-09-09 15:03:00,1,Lineup,Melvin Gordon,RB,DEN,R/W/T,BN,Jess via Mobile Device,
2020-09-10 00:13:00,1,Add,Chris Boswell,K,PIT,Waivers,Eatin W's,Graham,0 pts
2020-09-10 00:13:00,1,Add,James Robinson,RB,JAX,Waivers,Gronk's New Groove,Sam,1 pts
2020-09-10 00:13:00,1,Add,Philadelphia Eagles DEF,DEF,PHI,Waivers,Eatin W's,Graham,1 pts
2020-09-10 00:13:00,1,Drop,Parris Campbell,WR,IND,Eatin W's,Waivers,Graham,
2020-09-10 04:33:00,1,Lineup,Raheem Mostert,RB,SF,BN,RB,Lucas via Mobile Device,
2020-09-10 04:33:00,1,Lineup,Devin Singletary,RB,BUF,RB,BN,Lucas via Mobile Device,
2020-09-10 05:38:00,1,Lineup,Jonathan Taylor,RB,IND,RB,BN,Kevin via Mobile Device,
2020-09-10 05:38:00,1,Lineup,Ronald Jones,RB,TB,BN,RB,Kevin via Mobile Device,
2020-09-10 08:41:00,1,Add,Younghoe Koo,K,ATL,Free Agents,Fantasy Football Team,Liam,
2020-09-10 08:41:00,1,Drop,Zane Gonzalez,K,ARI,Fantasy Football Team,Waivers,Liam,
2020-09-10 08:42:00,1,Lineup,Younghoe Koo,K,ATL,BN,K,Liam,
2020-09-10 10:47:00,1,Lineup,Tyler Higbee,TE,LA,BN,TE,Jake,
2020-09-10 10:47:00,1,Lineup,Hunter Henry,TE,LAC,TE,BN,Jake,
2020-09-10 10:50:00,1,Add,Jason Myers,K,SEA,Free Agents,The Wet Market Pangolins,Jake,
2020-09-10 10:50:00,1,Drop,Larry Fitzgerald,WR,ARI,The Wet Market Pangolins,Waivers,Jake,
2020-09-10 10:50:00,1,Lineup,Jason Myers,K,SEA,BN,K,Jake,
2020-09-10 12:08:00,1,Lineup,Julian Edelman,WR,NE,BN,WR,Matt,
2020-09-10 12:08:00,1,Lineup,Marquise Brown,WR,BAL,WR,BN,Matt,
2020-09-10 12:24:00,1,Lineup,Julian Edelman,WR,NE,WR,BN,Matt,
2020-09-10 12:24:00,1,Lineup,Marquise Brown,WR,BAL,BN,WR,Matt,
2020-09-10 14:41:00,1,Lineup,Chris Boswell,K,PIT,BN,K,Graham via Mobile Device,
2020-09-10 14:41:00,1,Lineup,Philadelphia Eagles DEF,DEF,PHI,BN,DEF,Graham via Mobile Device,
2020-09-10 14:42:00,1,Lineup,DeSean Jackson,WR,PHI,R/W/T,BN,Graham via Mobile Device,
2020-09-10 14:42:00,1,Lineup,Chris Thompson,RB,JAX,BN,R/W/T,Graham via Mobile Device,
2020-09-10 14:42:00,1,Lineup,DeSean Jackson,WR,PHI,BN,WR,Graham via Mobile Device,
2020-09-10 14:42:00,1,Lineup,Diontae Johnson,WR,PIT,BN,R/W/T,Graham via Mobile Device,
2020-09-10 14:42:00,1,Lineup,Chris Thompson,RB,JAX,R/W/T,BN,Graham via Mobile Device,
2020-09-10 14:42:00,1,Lineup,Adam Thielen,WR,MIN,WR,BN,Graham via Mobile Device,
2020-09-10 14:43:00,1,Lineup,Chris Thompson,RB,JAX,BN,R/W/T,Graham via Mobile Device,
2020-09-10 14:43:00,1,Lineup,Diontae Johnson,WR,PIT,R/W/T,BN,Graham via Mobile Device,
2020-09-10 14:43:00,1,Lineup,DeSean Jackson,WR,PHI,WR,BN,Graham via Mobile Device,
2020-09-10 14:43:00,1,Lineup,Adam Thielen,WR,MIN,BN,WR,Graham via Mobile Device,
2020-09-10 15:06:00,1,Lineup,Will Fuller,WR,HOU,BN,WR,Nolan via Mobile Device,
2020-09-10 15:06:00,1,Lineup,DK Metcalf,WR,SEA,WR,BN,Nolan via Mobile Device,
2020-09-10 15:45:00,1,Lineup,Kenny Golladay,WR,DET,WR,BN,Sam via Mobile Device,
2020-09-10 15:45:00,1,Lineup,Jamison Crowder,WR,NYJ,BN,WR,Sam via Mobile Device,
2020-09-10 21:05:00,1,Lineup,Jared Cook,TE,NO,BN,TE,Jess via Mobile Device,
2020-09-10 21:05:00,1,Lineup,Austin Hooper,TE,CLE,TE,BN,Jess via Mobile Device,
2020-09-10 21:10:00,1,Lineup,Melvin Gordon,RB,DEN,BN,R/W/T,Jess via Mobile Device,
2020-09-10 21:10:00,1,Lineup,Marvin Jones,WR,DET,R/W/T,BN,Jess via Mobile Device,
2020-09-10 21:41:00,1,Add,Steven Sims,WR,WAS,Free Agents,Fantasy Football Team,Liam,
2020-09-10 21:41:00,1,Drop,Latavius Murray,RB,NO,Fantasy Football Team,Waivers,Liam,
2020-09-11 04:40:00,1,Lineup,DeSean Jackson,WR,PHI,BN,R/W/T,Graham,
2020-09-11 04:40:00,1,Lineup,Chris Thompson,RB,JAX,R/W/T,BN,Graham,
2020-09-12 09:39:00,1,Lineup,Jamison Crowder,WR,NYJ,WR,BN,Sam via Mobile Device,
2020-09-12 09:39:00,1,Lineup,DeVante Parker,WR,MIA,BN,WR,Sam via Mobile Device,
2020-09-12 09:40:00,1,Lineup,Antonio Gibson,RB,WAS,R/W/T,BN,Sam via Mobile Device,
2020-09-12 09:40:00,1,Lineup,Jamison Crowder,WR,NYJ,BN,R/W/T,Sam via Mobile Device,
2020-09-12 13:53:00,1,Lineup,Deebo Samuel,WR,SF,BN,RES,Sam via Mobile Device,
2020-09-12 13:55:00,1,Add,Eric Ebron,TE,PIT,Free Agents,Gronk's New Groove,Sam via Mobile Device,
2020-09-12 14:26:00,1,Lineup,Steven Sims,WR,WAS,BN,WR,Liam via Mobile Device,
2020-09-12 14:26:00,1,Lineup,Courtland Sutton,WR,DEN,WR,BN,Liam via Mobile Device,
2020-09-12 14:26:00,1,Lineup,Tarik Cohen,RB,CHI,R/W/T,BN,Liam via Mobile Device,
2020-09-12 14:26:00,1,Lineup,Sony Michel,RB,NE,BN,R/W/T,Liam via Mobile Device,
2020-09-12 14:27:00,1,Lineup,Tarik Cohen,RB,CHI,BN,R/W/T,Liam via Mobile Device,
2020-09-12 14:27:00,1,Lineup,Sony Michel,RB,NE,R/W/T,BN,Liam via Mobile Device,
2020-09-13 08:28:00,1,Lineup,DK Metcalf,WR,SEA,BN,WR,Nolan via Mobile Device,
2020-09-13 08:28:00,1,Lineup,Mike Evans,WR,TB,WR,BN,Nolan via Mobile Device,
2020-09-13 08:39:00,1,Lineup,Kareem Hunt,RB,CLE,BN,RB,Jake,
2020-09-13 08:39:00,1,Lineup,Miles Sanders,RB,PHI,RB,BN,Jake,
2020-09-13 08:57:00,1,Lineup,Boston Scott,RB,PHI,BN,R/W/T,f,
2020-09-13 08:57:00,1,Lineup,Noah Fant,TE,DEN,R/W/T,BN,f,
2020-09-13 08:57:00,1,Lineup,Devin Singletary,RB,BUF,BN,RB,Lucas via Mobile Device,
2020-09-13 08:57:00,1,Lineup,Raheem Mostert,RB,SF,RB,BN,Lucas via Mobile Device,
2020-09-13 09:02:00,1,Lineup,Antonio Gibson,RB,WAS,BN,R/W/T,Sam via Mobile Device,
2020-09-13 09:02:00,1,Lineup,Jamison Crowder,WR,NYJ,R/W/T,BN,Sam via Mobile Device,
2020-09-13 09:04:00,1,Lineup,Chris Carson,RB,SEA,R/W/T,RB,Nolan via Mobile Device,
2020-09-13 09:04:00,1,Lineup,Kenyan Drake,RB,ARI,RB,R/W/T,Nolan via Mobile Device,
2020-09-14 08:36:00,1,Drop,Marlon Mack,RB,IND,Do it for George,Waivers,Matt,
2020-09-14 08:39:00,1,Add,Jonnu Smith,TE,TEN,Free Agents,Do it for George,Matt,
2020-09-15 03:52:00,2,Lineup,Raheem Mostert,RB,SF,BN,R/W/T,Lucas via Mobile Device,
2020-09-15 03:52:00,2,Lineup,John Brown,WR,BUF,R/W/T,BN,Lucas via Mobile Device,
2020-09-15 05:31:00,2,Lineup,Jonnu Smith,TE,TEN,BN,TE,Matt via Mobile Device,
2020-09-15 05:31:00,2,Lineup,George Kittle,TE,SF,TE,BN,Matt via Mobile Device,
2020-09-15 05:31:00,2,Lineup,Julian Edelman,WR,NE,BN,WR,Matt via Mobile Device,
2020-09-15 05:31:00,2,Lineup,Keenan Allen,WR,LAC,WR,BN,Matt via Mobile Device,
2020-09-15 06:36:00,2,Lineup,DeVante Parker,WR,MIA,WR,BN,Sam via Mobile Device,
2020-09-15 06:36:00,2,Lineup,Jamison Crowder,WR,NYJ,BN,WR,Sam via Mobile Device,
2020-09-15 06:37:00,2,Lineup,Antonio Gibson,RB,WAS,R/W/T,BN,Sam via Mobile Device,
2020-09-15 06:37:00,2,Lineup,James Robinson,RB,JAX,BN,R/W/T,Sam via Mobile Device,
2020-09-15 09:57:00,2,Lineup,DeSean Jackson,WR,PHI,R/W/T,BN,Graham,
2020-09-15 09:57:00,2,Lineup,Diontae Johnson,WR,PIT,BN,R/W/T,Graham,
2020-09-15 09:57:00,2,Lineup,Zack Moss,RB,BUF,BN,RB,Graham,
2020-09-15 09:57:00,2,Lineup,James Conner,RB,PIT,RB,BN,Graham,
2020-09-15 10:12:00,2,Lineup,Antonio Gibson,RB,WAS,RB,BN,Sam via Mobile Device,
2020-09-15 10:12:00,2,Lineup,Joe Mixon,RB,CIN,RB,BN,Sam via Mobile Device,
2020-09-15 10:12:00,2,Lineup,Joe Mixon,RB,CIN,BN,RB,Sam via Mobile Device,
2020-09-15 10:12:00,2,Lineup,Antonio Gibson,RB,WAS,BN,RB,Sam via Mobile Device,
2020-09-15 15:51:00,2,Lineup,Kenny Golladay,WR,DET,BN,R/W/T,Sam via Mobile Device,
2020-09-15 15:51:00,2,Lineup,James Robinson,RB,JAX,R/W/T,BN,Sam via Mobile Device,
2020-09-15 16:16:00,2,Lineup,Kenny Golladay,WR,DET,R/W/T,BN,Sam via Mobile Device,
2020-09-15 16:16:00,2,Lineup,Joe Mixon,RB,CIN,BN,R/W/T,Sam via Mobile Device,
2020-09-15 16:16:00,2,Lineup,James Robinson,RB,JAX,BN,RB,Sam via Mobile Device,
2020-09-15 16:16:00,2,Lineup,Joe Mixon,RB,CIN,RB,BN,Sam via Mobile Device,
2020-09-15 20:06:00,2,Lineup,T.Y. Hilton,WR,IND,R/W/T,WR,Jake,
2020-09-15 20:06:00,2,Lineup,Miles Sanders,RB,PHI,BN,RB,Jake,
2020-09-15 20:06:00,2,Lineup,Michael Thomas,WR,NO,WR,BN,Jake,
2020-09-15 20:06:00,2,Lineup,Kareem Hunt,RB,CLE,RB,R/W/T,Jake,
2020-09-15 22:04:00,2,Lineup,Emmanuel Sanders,WR,NO,BN,WR,Liam via Mobile Device,
2020-09-15 22:04:00,2,Lineup,Steven Sims,WR,WAS,WR,BN,Liam via Mobile Device,
2020-09-16 01:02:00,2,Drop,Evan Engram,TE,NYG,Gronk's New Groove,Waivers,Sam,
2020-09-16 01:02:00,2,Add,T.J. Hockenson,TE,DET,Waivers,Gronk's New Groove,Sam,1 pts
2020-09-16 01:02:00,2,Drop,Brandon Aiyuk,WR,SF,Gronk's New Groove,Waivers,Sam,
2020-09-16 01:02:00,2,Add,Russell Gage,WR,ATL,Waivers,Gronk's New Groove,Sam,1 pts
2020-09-16 01:02:00,2,Drop,Matt Breida,RB,MIA,Eatin W's,Waivers,Graham,
2020-09-16 01:02:00,2,Add,Latavius Murray,RB,NO,Waivers,Eatin W's,Graham,6 pts
2020-09-16 01:02:00,2,Drop,Jalen Reagor,WR,PHI,The Longest Yard,Waivers,Lucas,
2020-09-16 01:02:00,2,Add,Joshua Kelley,RB,LAC,Waivers,Fantasy Football Team,Liam,15 pts
2020-09-16 01:02:00,2,Add,Parris Campbell,WR,IND,Waivers,Fantasy Football Team,Liam,12 pts
2020-09-16 01:02:00,2,Drop,Sony Michel,RB,NE,Fantasy Football Team,Waivers,Liam,
2020-09-16 01:02:00,2,Drop,Mecole Hardman,WR,KC,The Wet Market Pangolins,Waivers,Jake,
2020-09-16 01:02:00,2,Add,Allen Lazard,WR,GB,Waivers,The Wet Market Pangolins,Jake,16 pts
2020-09-16 01:02:00,2,Add,Malcolm Brown,RB,LA,Waivers,Fantasy Football Team,Liam,22 pts
2020-09-16 01:02:00,2,Drop,Eric Ebron,TE,PIT,Gronk's New Groove,Waivers,Sam,
2020-09-16 01:02:00,2,Add,Nyheim Hines,RB,IND,Waivers,Gronk's New Groove,Sam,35 pts
2020-09-16 01:02:00,2,Drop,Golden Tate,WR,NYG,Fantasy Football Team,Waivers,Liam,
2020-09-16 01:02:00,2,Drop,Jordan Howard,RB,No Team,Fantasy Football Team,Waivers,Liam,
2020-09-16 01:02:00,2,Add,Adrian Peterson,RB,DET,Waivers,The Longest Yard,Lucas,11 pts
2020-09-16 01:02:00,2,Add,Los Angeles Rams DEF,DEF,LAR,Waivers,Eatin W's,Graham,2 pts
2020-09-16 01:02:00,2,Drop,Indianapolis Colts DEF,DEF,IND,Do it for George,Waivers,Matt,
2020-09-16 01:02:00,2,Add,Tampa Bay Buccaneers DEF,DEF,TB,Waivers,Do it for George,Matt,3 pts
2020-09-16 01:02:00,2,Drop,Philadelphia Eagles DEF,DEF,PHI,Eatin W's,Waivers,Graham,
2020-09-16 04:17:00,2,Add,Benny Snell,RB,PIT,Free Agents,Triple Crown,Nolan via Mobile Device,
2020-09-16 04:17:00,2,Drop,Tom Brady,QB,TB,Triple Crown,Waivers,Nolan via Mobile Device,
2020-09-16 04:36:00,2,Add,Chase Edmonds,RB,ARI,Free Agents,Eatin W's,Graham,
2020-09-16 04:36:00,2,Drop,Chris Thompson,RB,JAX,Eatin W's,Waivers,Graham,
2020-09-16 04:36:00,2,Lineup,Los Angeles Rams DEF,DEF,LAR,BN,DEF,Graham,
2020-09-16 04:39:00,2,Drop,DeSean Jackson,WR,PHI,Eatin W's,Waivers,Graham,
2020-09-16 04:39:00,2,Add,Marquez Valdes-Scantling,WR,GB,Free Agents,Eatin W's,Graham,
2020-09-16 05:16:00,2,Add,O.J. Howard,TE,TB,Free Agents,Triple Crown,Nolan via Mobile Device,
2020-09-16 05:16:00,2,Drop,Rob Gronkowski,TE,TB,Triple Crown,Waivers,Nolan via Mobile Device,
2020-09-16 05:17:00,2,Lineup,O.J. Howard,TE,TB,BN,TE,Nolan via Mobile Device,
2020-09-16 05:18:00,2,Lineup,Darius Slayton,WR,NYG,BN,WR,Nolan via Mobile Device,
2020-09-16 05:18:00,2,Lineup,Will Fuller,WR,HOU,WR,BN,Nolan via Mobile Device,
2020-09-16 05:19:00,2,Add,Mason Crosby,K,GB,Free Agents,Triple Crown,Nolan via Mobile Device,
2020-09-16 05:19:00,2,Drop,Greg Zuerlein,K,DAL,Triple Crown,Waivers,Nolan via Mobile Device,
2020-09-16 05:19:00,2,Lineup,Mason Crosby,K,GB,BN,K,Nolan via Mobile Device,
2020-09-16 05:23:00,2,Add,Josh Lambo,K,JAX,Free Agents,Triple Crown,Nolan via Mobile Device,
2020-09-16 05:23:00,2,Drop,Mason Crosby,K,GB,Triple Crown,Waivers,Nolan via Mobile Device,
2020-09-16 05:23:00,2,Lineup,Josh Lambo,K,JAX,BN,K,Nolan via Mobile Device,
2020-09-16 05:59:00,2,Lineup,Tarik Cohen,RB,CHI,R/W/T,BN,Liam via Mobile Device,
2020-09-16 05:59:00,2,Lineup,Courtland Sutton,WR,DEN,BN,R/W/T,Liam via Mobile Device,
2020-09-16 06:26:00,2,Lineup,Nyheim Hines,RB,IND,BN,RB,Sam via Mobile Device,
2020-09-16 06:26:00,2,Lineup,James Robinson,RB,JAX,RB,BN,Sam via Mobile Device,
2020-09-16 06:26:00,2,Lineup,T.J. Hockenson,TE,DET,BN,TE,Sam via Mobile Device,
2020-09-16 06:27:00,2,Lineup,James Robinson,RB,JAX,BN,R/W/T,Sam via Mobile Device,
2020-09-16 06:27:00,2,Lineup,Joe Mixon,RB,CIN,R/W/T,BN,Sam via Mobile Device,
2020-09-16 06:27:00,2,Lineup,Terry McLaurin,WR,WAS,WR,BN,Sam via Mobile Device,
2020-09-16 06:27:00,2,Lineup,Russell Gage,WR,ATL,BN,WR,Sam via Mobile Device,
2020-09-16 07:41:00,2,Lineup,Tampa Bay Buccaneers DEF,DEF,TB,BN,DEF,Matt,
2020-09-16 07:59:00,2,Lineup,Le'Veon Bell,RB,KC,RB,RES,f,
2020-09-16 08:01:00,2,Lineup,Cam Newton,QB,NE,BN,QB,f,
2020-09-16 08:01:00,2,Lineup,Dak Prescott,QB,DAL,QB,BN,f,
2020-09-16 08:01:00,2,Lineup,Noah Fant,TE,DEN,BN,R/W/T,f,
2020-09-16 08:01:00,2,Lineup,Boston Scott,RB,PHI,R/W/T,RB,f,
2020-09-16 08:08:00,2,Lineup,Stefon Diggs,WR,BUF,WR,BN,Matt,
2020-09-16 08:08:00,2,Lineup,Keenan Allen,WR,LAC,BN,WR,Matt,
2020-09-16 08:56:00,2,Lineup,David Johnson,RB,HOU,RB,R/W/T,Matt,
2020-09-16 08:56:00,2,Lineup,Nick Chubb,RB,CLE,R/W/T,RB,Matt,
2020-09-16 09:56:00,2,Lineup,David Johnson,RB,HOU,R/W/T,RB,Matt,
2020-09-16 09:56:00,2,Lineup,Clyde Edwards-Helaire,RB,KC,RB,R/W/T,Matt,
2020-09-16 10:35:00,2,Lineup,Keenan Allen,WR,LAC,WR,BN,Matt,
2020-09-16 10:35:00,2,Lineup,Sammy Watkins,WR,KC,BN,WR,Matt,
2020-09-16 11:42:00,2,Lineup,Terry McLaurin,WR,WAS,BN,WR,Sam via Mobile Device,
2020-09-16 11:42:00,2,Lineup,Russell Gage,WR,ATL,WR,BN,Sam via Mobile Device,
2020-09-16 11:42:00,2,Lineup,Russell Gage,WR,ATL,BN,WR,Sam via Mobile Device,
2020-09-16 11:42:00,2,Lineup,Terry McLaurin,WR,WAS,WR,BN,Sam via Mobile Device,
2020-09-17 07:07:00,2,Lineup,Russell Gage,WR,ATL,WR,BN,Sam via Mobile Device,
2020-09-17 07:07:00,2,Lineup,Terry McLaurin,WR,WAS,BN,WR,Sam via Mobile Device,
2020-09-17 07:09:00,2,Add,Scott Miller,WR,TB,Free Agents,Gronk's New Groove,Sam via Mobile Device,
2020-09-17 07:09:00,2,Drop,Russell Gage,WR,ATL,Gronk's New Groove,Waivers,Sam via Mobile Device,
2020-09-17 10:02:00,2,Lineup,Marquez Valdes-Scantling,WR,GB,BN,R/W/T,Graham,
2020-09-17 10:02:00,2,Lineup,Diontae Johnson,WR,PIT,R/W/T,BN,Graham,
2020-09-17 11:03:00,2,Lineup,Raheem Mostert,RB,SF,R/W/T,BN,Lucas,
2020-09-17 11:03:00,2,Lineup,Adrian Peterson,RB,DET,BN,R/W/T,Lucas,
2020-09-17 12:42:00,2,Lineup,Jonathan Taylor,RB,IND,BN,RB,Kevin via Mobile Device,
2020-09-17 12:42:00,2,Lineup,Ronald Jones,RB,TB,RB,BN,Kevin via Mobile Device,
2020-09-17 12:49:00,2,Lineup,CeeDee Lamb,WR,DAL,R/W/T,BN,Kevin via Mobile Device,
2020-09-17 12:49:00,2,Lineup,Ronald Jones,RB,TB,BN,R/W/T,Kevin via Mobile Device,
2020-09-17 13:11:00,2,Lineup,James Robinson,RB,JAX,R/W/T,BN,Sam via Mobile Device,
2020-09-17 13:11:00,2,Lineup,Antonio Gibson,RB,WAS,BN,R/W/T,Sam via Mobile Device,
2020-09-17 13:13:00,2,Lineup,Jamison Crowder,WR,NYJ,WR,BN,Sam via Mobile Device,
2020-09-17 13:13:00,2,Lineup,Scott Miller,WR,TB,BN,WR,Sam via Mobile Device,
2020-09-17 13:53:00,2,Lineup,James Robinson,RB,JAX,BN,R/W/T,Sam via Mobile Device,
2020-09-17 13:53:00,2,Lineup,Antonio Gibson,RB,WAS,R/W/T,BN,Sam via Mobile Device,
2020-09-17 14:13:00,2,Trade,Joe Mixon,RB,CIN,Gronk's New Groove,Do it for George,Jake,
2020-09-17 14:13:00,2,Trade,Stefon Diggs,WR,BUF,Do it for George,Gronk's New Groove,Jake,
2020-09-17 14:30:00,2,Lineup,Scott Miller,WR,TB,WR,BN,Sam via Mobile Device,
2020-09-17 14:30:00,2,Lineup,Stefon Diggs,WR,BUF,BN,WR,Sam via Mobile Device,
2020-09-17 14:30:00,2,Lineup,Scott Miller,WR,TB,BN,R/W/T,Sam via Mobile Device,
2020-09-17 14:30:00,2,Lineup,James Robinson,RB,JAX,R/W/T,BN,Sam via Mobile Device,
2020-09-17 14:57:00,2,Lineup,Joe Mixon,RB,CIN,BN,RB,Matt,
2020-09-17 14:57:00,2,Lineup,David Johnson,RB,HOU,RB,BN,Matt,
2020-09-17 15:31:00,2,Lineup,Keenan Allen,WR,LAC,BN,WR,Matt,
2020-09-17 15:31:00,2,Lineup,Julian Edelman,WR,NE,WR,BN,Matt,
2020-09-17 16:37:00,2,Lineup,Jarvis Landry,WR,CLE,BN,WR,Graham via Mobile Device,
2020-09-17 16:37:00,2,Lineup,Calvin Ridley,WR,ATL,WR,BN,Graham via Mobile Device,
2020-09-18 00:25:00,2,Add,Evan Engram,TE,NYG,Waivers,Do it for George,Matt,33 pts
2020-09-18 00:25:00,2,Drop,Jonnu Smith,TE,TEN,Do it for George,Waivers,Matt,
2020-09-18 00:25:00,2,Add,DeSean Jackson,WR,PHI,Waivers,ganggreen215,Kevin,2 pts
2020-09-18 00:25:00,2,Drop,Michael Pittman,WR,IND,ganggreen215,Waivers,Kevin,
2020-09-18 06:11:00,2,Lineup,Evan Engram,TE,NYG,BN,TE,Matt,
2020-09-18 07:49:00,2,Drop,Chris Manhertz,TE,CAR,Tight Ends Spread Sheets,Waivers,f,
2020-09-18 07:51:00,2,Add,Jimmy Graham,TE,CHI,Free Agents,Tight Ends Spread Sheets,f,
2020-09-18 07:58:00,2,Add,Myles Gaskin,RB,MIA,Free Agents,Tight Ends Spread Sheets,f,
2020-09-18 11:04:00,2,Lineup,Antonio Gibson,RB,WAS,BN,R/W/T,Sam via Mobile Device,
2020-09-18 11:04:00,2,Lineup,Scott Miller,WR,TB,R/W/T,BN,Sam via Mobile Device,
2020-09-18 12:55:00,2,Lineup,Julian Edelman,WR,NE,BN,WR,Matt,
2020-09-18 12:55:00,2,Lineup,Keenan Allen,WR,LAC,WR,BN,Matt,
2020-09-18 14:42:00,2,Lineup,Scott Miller,WR,TB,BN,R/W/T,Sam via Mobile Device,
2020-09-18 14:42:00,2,Lineup,Antonio Gibson,RB,WAS,R/W/T,BN,Sam via Mobile Device,
2020-09-18 15:19:00,2,Lineup,Antonio Gibson,RB,WAS,BN,R/W/T,Sam via Mobile Device,
2020-09-18 15:19:00,2,Lineup,Scott Miller,WR,TB,R/W/T,BN,Sam via Mobile Device,
2020-09-18 15:20:00,2,Lineup,Antonio Gibson,RB,WAS,R/W/T,BN,Sam via Mobile Device,
2020-09-18 15:20:00,2,Lineup,Scott Miller,WR,TB,BN,R/W/T,Sam via Mobile Device,
2020-09-18 16:14:00,2,Lineup,Allen Lazard,WR,GB,BN,WR,Jake,
2020-09-18 16:14:00,2,Lineup,A.J. Brown,WR,TEN,WR,BN,Jake,
2020-09-18 20:12:00,2,Lineup,Marquez Valdes-Scantling,WR,GB,R/W/T,BN,Graham via Mobile Device,
2020-09-18 20:12:00,2,Lineup,Calvin Ridley,WR,ATL,BN,R/W/T,Graham via Mobile Device,
2020-09-18 20:12:00,2,Lineup,Zack Moss,RB,BUF,RB,BN,Graham via Mobile Device,
2020-09-18 20:12:00,2,Lineup,James Conner,RB,PIT,BN,RB,Graham via Mobile Device,
2020-09-19 12:13:00,2,Lineup,Emmanuel Sanders,WR,NO,WR,R/W/T,Liam via Mobile Device,
2020-09-19 12:13:00,2,Lineup,Courtland Sutton,WR,DEN,R/W/T,WR,Liam via Mobile Device,
2020-09-19 12:13:00,2,Lineup,Courtland Sutton,WR,DEN,WR,BN,Liam via Mobile Device,
2020-09-19 12:13:00,2,Lineup,Parris Campbell,WR,IND,BN,WR,Liam via Mobile Device,
2020-09-19 19:20:00,2,Lineup,Mike Evans,WR,TB,BN,WR,Nolan via Mobile Device,
2020-09-19 19:20:00,2,Lineup,Darius Slayton,WR,NYG,WR,BN,Nolan via Mobile Device,
2020-09-20 06:42:00,2,Lineup,Christian Kirk,WR,ARI,BN,WR,Lucas,
2020-09-20 06:42:00,2,Lineup,Chris Godwin,WR,TB,WR,BN,Lucas,
2020-09-20 09:26:00,2,Lineup,Zack Moss,RB,BUF,BN,RB,Graham,
2020-09-20 09:26:00,2,Lineup,James Conner,RB,PIT,RB,BN,Graham,
2020-09-20 16:39:00,2,Drop,Justin Jefferson,WR,MIN,ganggreen215,Waivers,Kevin via Mobile Device,
2020-09-20 16:39:00,2,Add,Sony Michel,RB,NE,Free Agents,ganggreen215,Kevin via Mobile Device,
2020-09-22 04:05:00,3,Lineup,Adrian Peterson,RB,DET,R/W/T,RB,Lucas via Mobile Device,
2020-09-22 04:05:00,3,Lineup,Christian Kirk,WR,ARI,WR,BN,Lucas via Mobile Device,
2020-09-22 04:05:00,3,Lineup,John Brown,WR,BUF,BN,R/W/T,Lucas via Mobile Device,
2020-09-22 04:05:00,3,Lineup,Christian McCaffrey,RB,CAR,RB,BN,Lucas via Mobile Device,
2020-09-22 04:05:00,3,Lineup,Chris Godwin,WR,TB,BN,WR,Lucas via Mobile Device,
2020-09-22 05:43:00,3,Lineup,Courtland Sutton,WR,DEN,BN,RES,Liam via Mobile Device,
2020-09-22 05:54:00,3,Lineup,Parris Campbell,WR,IND,WR,BN,Liam via Mobile Device,
2020-09-22 05:54:00,3,Lineup,Steven Sims,WR,WAS,BN,WR,Liam via Mobile Device,
